3	75	75	0
3	140	140	0
4	150	150	0
0	154	154	0
1	155	154	0
4	154	155	0
1	155	155	0
3	6	6	1
2	11	11	1
2	12	11	1
1	11	12	1
4	12	12	1
4	13	13	1
4	32	13	1
4	22	22	1
2	25	25	1
4	13	32	1
3	32	32	1
2	52	52	1
2	53	52	1
4	52	53	1
2	53	53	1
3	69	69	1
0	80	80	1
4	81	81	1
2	82	81	1
4	81	82	1
2	82	82	1
2	125	125	1
0	128	128	1
3	140	140	1
4	141	141	1
3	205	205	1
4	311	311	1
3	340	340	1
0	63	63	2
2	65	65	2
4	69	69	2
3	80	80	2
2	83	83	2
3	84	83	2
3	83	84	2
0	84	84	2
0	92	92	2
1	93	93	2
2	109	109	2
2	128	128	2
4	149	149	2
0	159	159	2
4	192	192	2
3	246	246	2
2	64	64	3
1	119	64	3
1	64	119	3
2	119	119	3
3	13	13	4
3	349	13	4
4	49	49	4
2	65	65	4
2	106	106	4
4	118	118	4
0	129	129	4
3	133	133	4
2	182	182	4
4	215	215	4
2	233	233	4
2	246	246	4
3	13	349	4
0	349	349	4
2	20	20	5
1	21	20	5
0	20	21	5
1	21	21	5
4	33	33	5
4	34	33	5
2	33	34	5
0	34	34	5
4	138	138	5
1	217	217	5
3	3	3	6
1	5	3	6
2	9	3	6
4	348	3	6
4	3	5	6
2	5	5	6
0	9	5	6
1	348	5	6
4	3	9	6
2	5	9	6
0	9	9	6
4	348	9	6
3	13	13	6
1	23	13	6
1	33	13	6
2	34	13	6
2	14	14	6
0	16	16	6
1	17	16	6
3	22	16	6
1	16	17	6
3	17	17	6
4	22	17	6
2	21	21	6
3	85	21	6
3	98	21	6
3	126	21	6
4	341	21	6
4	16	22	6
0	17	22	6
0	22	22	6
1	13	23	6
1	23	23	6
0	33	23	6
4	34	23	6
2	26	26	6
1	27	26	6
3	28	26	6
4	26	27	6
1	27	27	6
4	28	27	6
0	26	28	6
0	27	28	6
1	28	28	6
3	13	33	6
4	23	33	6
4	33	33	6
4	34	33	6
3	13	34	6
1	23	34	6
0	33	34	6
4	34	34	6
1	39	39	6
4	40	39	6
1	39	40	6
1	40	40	6
2	51	51	6
3	132	51	6
3	58	58	6
1	59	59	6
0	62	62	6
0	65	65	6
2	66	66	6
1	67	67	6
0	69	69	6
0	72	72	6
4	73	72	6
4	72	73	6
4	73	73	6
0	77	77	6
3	78	77	6
2	77	78	6
3	78	78	6
3	80	80	6
3	81	81	6
3	82	81	6
4	84	81	6
4	106	81	6
0	81	82	6
0	82	82	6
2	84	82	6
0	106	82	6
4	81	84	6
2	82	84	6
0	84	84	6
1	106	84	6
1	21	85	6
3	85	85	6
0	98	85	6
3	126	85	6
3	341	85	6
3	90	90	6
2	95	95	6
2	97	97	6
4	276	97	6
4	21	98	6
0	85	98	6
2	98	98	6
1	126	98	6
0	341	98	6
3	101	101	6
4	104	104	6
0	81	106	6
1	82	106	6
3	84	106	6
4	106	106	6
3	117	117	6
0	119	117	6
4	117	119	6
4	119	119	6
2	21	126	6
4	85	126	6
0	98	126	6
4	126	126	6
1	341	126	6
2	128	128	6
1	51	132	6
4	132	132	6
3	139	139	6
0	146	146	6
2	147	146	6
2	148	146	6
4	146	147	6
1	147	147	6
0	148	147	6
3	146	148	6
4	147	148	6
0	148	148	6
2	149	149	6
4	152	152	6
0	154	154	6
3	155	154	6
0	156	154	6
1	157	154	6
0	154	155	6
1	155	155	6
0	156	155	6
0	157	155	6
3	154	156	6
4	155	156	6
0	156	156	6
3	157	156	6
1	154	157	6
4	155	157	6
0	156	157	6
1	157	157	6
2	158	158	6
0	168	168	6
0	178	178	6
4	181	181	6
4	185	185	6
2	189	189	6
1	191	191	6
4	193	191	6
2	191	193	6
4	193	193	6
0	205	205	6
