3	75	75	0
3	140	140	0
1	150	150	0
3	154	154	0
0	155	154	0
1	154	155	0
1	155	155	0
0	6	6	1
3	11	11	1
2	12	11	1
2	11	12	1
0	12	12	1
1	13	13	1
4	32	13	1
0	22	22	1
0	25	25	1
1	13	32	1
4	32	32	1
0	52	52	1
3	53	52	1
1	52	53	1
4	53	53	1
2	69	69	1
2	80	80	1
3	81	81	1
3	82	81	1
3	81	82	1
0	82	82	1
2	125	125	1
1	128	128	1
1	140	140	1
2	141	141	1
0	205	205	1
0	311	311	1
2	340	340	1
1	63	63	2
2	65	65	2
3	69	69	2
3	80	80	2
4	83	83	2
2	84	83	2
4	83	84	2
0	84	84	2
0	92	92	2
0	93	93	2
4	109	109	2
2	128	128	2
1	149	149	2
3	159	159	2
1	192	192	2
1	246	246	2
3	64	64	3
0	119	64	3
2	64	119	3
4	119	119	3
4	13	13	4
4	349	13	4
3	49	49	4
2	65	65	4
0	106	106	4
1	118	118	4
3	129	129	4
0	133	133	4
1	182	182	4
3	215	215	4
4	233	233	4
1	246	246	4
3	13	349	4
3	349	349	4
0	20	20	5
4	21	20	5
2	20	21	5
4	21	21	5
2	33	33	5
1	34	33	5
3	33	34	5
1	34	34	5
3	138	138	5
0	217	217	5
0	3	3	6
4	5	3	6
0	9	3	6
4	348	3	6
4	3	5	6
2	5	5	6
1	9	5	6
2	348	5	6
4	3	9	6
2	5	9	6
1	9	9	6
0	348	9	6
0	13	13	6
1	23	13	6
4	33	13	6
1	34	13	6
1	14	14	6
2	16	16	6
1	17	16	6
2	22	16	6
4	16	17	6
4	17	17	6
4	22	17	6
1	21	21	6
1	85	21	6
0	98	21	6
2	126	21	6
1	341	21	6
2	16	22	6
2	17	22	6
3	22	22	6
2	13	23	6
0	23	23	6
1	33	23	6
2	34	23	6
4	26	26	6
2	27	26	6
4	28	26	6
1	26	27	6
3	27	27	6
4	28	27	6
4	26	28	6
4	27	28	6
3	28	28	6
0	13	33	6
1	23	33	6
0	33	33	6
1	34	33	6
3	13	34	6
4	23	34	6
4	33	34	6
4	34	34	6
2	39	39	6
0	40	39	6
3	39	40	6
2	40	40	6
0	51	51	6
3	132	51	6
0	58	58	6
0	59	59	6
0	62	62	6
2	65	65	6
3	66	66	6
1	67	67	6
4	69	69	6
3	72	72	6
4	73	72	6
3	72	73	6
4	73	73	6
4	77	77	6
0	78	77	6
1	77	78	6
0	78	78	6
3	80	80	6
4	81	81	6
2	82	81	6
3	84	81	6
0	106	81	6
3	81	82	6
3	82	82	6
4	84	82	6
2	106	82	6
4	81	84	6
1	82	84	6
1	84	84	6
2	106	84	6
4	21	85	6
1	85	85	6
4	98	85	6
0	126	85	6
0	341	85	6
3	90	90	6
0	95	95	6
3	97	97	6
3	276	97	6
1	21	98	6
1	85	98	6
2	98	98	6
3	126	98	6
1	341	98	6
4	101	101	6
1	104	104	6
2	81	106	6
1	82	106	6
4	84	106	6
1	106	106	6
1	117	117	6
3	119	117	6
4	117	119	6
2	119	119	6
1	21	126	6
3	85	126	6
1	98	126	6
0	126	126	6
3	341	126	6
2	128	128	6
4	51	132	6
3	132	132	6
4	139	139	6
4	146	146	6
0	147	146	6
2	148	146	6
2	146	147	6
1	147	147	6
3	148	147	6
0	146	148	6
4	147	148	6
4	148	148	6
0	149	149	6
3	152	152	6
0	154	154	6
4	155	154	6
2	156	154	6
4	157	154	6
3	154	155	6
1	155	155	6
0	156	155	6
1	157	155	6
4	154	156	6
4	155	156	6
0	156	156	6
3	157	156	6
4	154	157	6
0	155	157	6
3	156	157	6
1	157	157	6
2	158	158	6
3	168	168	6
0	178	178	6
0	181	181	6
1	185	185	6
2	189	189	6
4	191	191	6
2	193	191	6
4	191	193	6
3	193	193	6
1	205	205	6
