4	36	0	1	6	44
1	95	0	4	11	129
3	100	0	4	2	36
3	109	0	4	31	64
1	111	0	4	35	31
0	123	0	4	6	102
3	124	0	4	7	74
3	222	0	6	5	45
1	260	0	7	43	52
2	269	0	7	6	32
3	361	0	9	43	46
4	365	0	9	47	58
2	373	0	9	54	32
4	384	0	10	2	67
3	436	0	11	46	64
3	440	0	11	5	129
0	495	0	13	12	43
1	496	0	13	14	32
0	515	0	13	31	33
0	567	0	14	49	52
2	571	0	14	6	69
2	572	0	14	7	67
4	589	0	15	24	50
1	629	0	17	16	90
1	632	0	17	19	63
1	633	0	17	2	73
1	639	0	17	25	60
4	648	0	17	33	33
2	650	0	17	36	38
1	655	0	17	43	76
2	666	0	17	54	46
0	667	0	17	6	54
0	688	0	18	3	53
0	708	0	18	6	35
2	727	0	19	22	57
3	769	0	20	14	32
2	774	0	20	2	51
2	778	0	20	23	44
4	792	0	20	37	52
1	793	0	20	38	35
4	796	0	20	43	35
1	798	0	20	45	35
2	799	0	20	46	32
4	802	0	20	49	30
4	805	0	20	52	32
0	808	0	20	6	43
3	819	0	22	17	30
1	821	0	22	19	130
1	827	0	22	24	51
2	830	0	22	27	87
0	836	0	22	33	60
1	839	0	22	38	30
1	846	0	22	47	107
2	854	0	22	6	86
2	900	0	25	13	61
1	901	0	25	14	47
0	912	0	25	26	31
4	914	0	25	28	31
4	916	0	25	3	42
1	978	0	27	6	31
1	1088	0	32	26	34
0	1100	0	32	38	55
4	1115	0	32	6	72
4	1140	0	34	28	91
2	1144	0	34	31	75
1	1177	0	36	13	56
4	1219	0	37	15	48
2	1263	0	37	6	53
1	1329	0	39	26	32
2	1392	0	40	6	33
2	1434	0	43	10	61
3	1460	0	43	36	52
1	1541	0	50	26	30
3	1575	0	51	14	50
3	1583	0	51	21	47
4	1584	0	51	22	48
2	1594	0	51	31	37
1	1603	0	51	40	40
1	1609	0	51	47	32
0	1612	0	51	5	39
1	1625	0	52	11	38
4	1628	0	52	14	51
3	1640	0	52	26	56
4	1642	0	52	28	39
3	1660	0	52	45	53
1	1665	0	52	5	35
3	1671	0	52	6	34
4	1713	0	54	6	47
2	1760	0	56	11	39
