3	36	0	1	6	44
1	95	0	4	11	129
2	100	0	4	2	36
3	109	0	4	31	64
0	111	0	4	35	31
4	123	0	4	6	102
4	124	0	4	7	74
0	222	0	6	5	45
2	260	0	7	43	52
4	269	0	7	6	32
0	361	0	9	43	46
1	365	0	9	47	58
1	373	0	9	54	32
2	384	0	10	2	67
1	436	0	11	46	64
3	440	0	11	5	129
3	495	0	13	12	43
4	496	0	13	14	32
1	515	0	13	31	33
1	567	0	14	49	52
2	571	0	14	6	69
1	572	0	14	7	67
4	589	0	15	24	50
0	629	0	17	16	90
0	632	0	17	19	63
0	633	0	17	2	73
3	639	0	17	25	60
0	648	0	17	33	33
1	650	0	17	36	38
4	655	0	17	43	76
3	666	0	17	54	46
3	667	0	17	6	54
1	688	0	18	3	53
0	708	0	18	6	35
3	727	0	19	22	57
1	769	0	20	14	32
2	774	0	20	2	51
0	778	0	20	23	44
1	792	0	20	37	52
0	793	0	20	38	35
2	796	0	20	43	35
4	798	0	20	45	35
0	799	0	20	46	32
4	802	0	20	49	30
0	805	0	20	52	32
3	808	0	20	6	43
0	819	0	22	17	30
3	821	0	22	19	130
2	827	0	22	24	51
3	830	0	22	27	87
2	836	0	22	33	60
4	839	0	22	38	30
1	846	0	22	47	107
0	854	0	22	6	86
0	900	0	25	13	61
3	901	0	25	14	47
4	912	0	25	26	31
3	914	0	25	28	31
1	916	0	25	3	42
4	978	0	27	6	31
2	1088	0	32	26	34
3	1100	0	32	38	55
4	1115	0	32	6	72
0	1140	0	34	28	91
2	1144	0	34	31	75
0	1177	0	36	13	56
4	1219	0	37	15	48
2	1263	0	37	6	53
4	1329	0	39	26	32
1	1392	0	40	6	33
3	1434	0	43	10	61
3	1460	0	43	36	52
2	1541	0	50	26	30
0	1575	0	51	14	50
4	1583	0	51	21	47
2	1584	0	51	22	48
3	1594	0	51	31	37
3	1603	0	51	40	40
4	1609	0	51	47	32
2	1612	0	51	5	39
1	1625	0	52	11	38
0	1628	0	52	14	51
2	1640	0	52	26	56
3	1642	0	52	28	39
2	1660	0	52	45	53
1	1665	0	52	5	35
1	1671	0	52	6	34
2	1713	0	54	6	47
0	1760	0	56	11	39
4	1765	0	56	2	33
4	1788	0	56	6	31
1	1801	0	57	24	46
4	1811	0	57	37	56
3	1816	0	57	43	59
4	1827	0	57	8	42
2	1859	0	59	6	68
2	1895	0	60	40	30
4	1901	0	60	47	44
0	1941	0	61	35	37
