1,0,0,0,0,0,0,0,0,0,0,0,0.072289,0,0,0,0,0,0,0.027273,0,0,0,0.053097,0,0,0,0,0,0,0.11828,0,0,0,0,0,0,0,0,0,0,0.067368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093023,0,0,0,0,0,0,0,0,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05042,0.031746,0,0.027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027322,0.03125,0.03125,0.027322,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0.037296,0,0,0.10377,0.038835,0.027473,0,0.027473,0.025281,0.025281,0.027473,0.031579,0.025281,0.027473,0.025281,0.063158,0,0,0.094488,0,0,0,0,0,0,0,0,0,0,0.030303,0.032609,0,0,0,0.039604,0.024148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029197,0
0,1,0,0,0,0,0,0,0,0,0.29032,0,0,0.16667,0.13043,0.13043,0.13846,0,0,0,0,0.13846,0.17143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14907,0.23684,0.16667,0.15385,0,0.16901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34177,0.33835,0,0,0,0,0,0,0,0,0,0,0,0.15385,0.12698,0.14458,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0.1875,0.081818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29032,0,0,0,0,0.24324,0,0,0,0,0,0,0,0.29032,0,0,0,0,0,0,0,0,0,0.11688,0,0.15094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13115,0,0.10811,0,0,0,0,0,0,0,0.52941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16901,0,0,0,0.1875,0,0,0,0,0,0,0,0,0.24324,0.29032,0.13846,0,0.10345,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18919,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27273,0,0,0,0,0,0.24658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22018,0,0,0,0,0,0,0
0,0,0,1,0.022727,0,0,0,0,0,0,0.073171,0,0,0,0,0,0,0,0,0.13376,0,0,0,0,0,0.058824,0,0.035294,0,0,0.022727,0.058824,0,0,0,0.46309,0.31707,0.34118,0.12329,0.36842,0.25059,0.44186,0.38122,0.27103,0.35204,0.10588,0,0,0,0,0,0,0,0,0,0.46309,0,0,0.073171,0.12329,0,0.38542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063291,0,0,0,0,0,0.063291,0.018293,0,0,0,0,0.13376,0,0.030303,0,0,0,0,0,0,0,0.050167,0,0.069767,0,0,0,0,0,0,0,0,0.035294,0,0.085366,0.054545,0,0.11401,0.17073,0,0,0,0.056338,0,0,0,0,0,0,0,0,0.12329,0.10588,0.060241,0,0.12329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978,0.020408,0.081081,0.073171,0,0,0,0.21127,0.056604,0.071429,0.071429,0.056604,0.067416,0.12329,0.081081,0.054878,0.060403,0.071429,0.054945,0,0.073171,0,0,0,0,0.035294,0,0.023256,0,0,0,0,0.16484,0.075949,0.060403,0.075949,0.058442,0.058442,0.075949,0.10843,0.058442,0.075949,0.058442,0,0,0,0,0,0.12139,0.10112,0.092784,0,0,0.17073,0,0,0.034091,0.075,0,0,0,0,0,0.049342,0,0,0,0,0.016575,0,0,0,0,0,0.050847,0.11401,0.076923,0.081081,0,0.12329,0,0,0.21127,0.13376,0,0,0,0,0,0,0,0,0.069767,0,0.027273,0,0,0.030928,0,0,0,0,0,0,0,0,0,0.032258,0.049505,0.027778,0,0.022472,0,0.14322,0,0,0,0.015198,0,0,0,0.125,0.057325,0.022727,0,0,0,0,0,0,0,0,0.060241,0,0,0,0,0,0,0,0.028037,0,0,0,0.096774,0.032258,0,0.022727,0,0,0,0,0,0,0,0,0.072,0.097778
0,0,0,0.022727,1,0,0,0,0,0,0,0.02381,0,0,0,0,0,0,0,0,0.018634,0,0,0,0,0,0.057471,0,0.10345,0,0,0.066667,0.17241,0,0,0,0.019608,0.02381,0.057471,0.04,0.061856,0.011494,0.022727,0.016216,0.16514,0.045,0.034483,0,0,0,0,0,0,0,0,0,0.019608,0,0,0.02381,0.04,0,0.030612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12048,0.065217,0.075,0.044944,0.028436,0.031915,0,0.18519,0,0,0,0,0,0.55556,0.053571,0,0,0,0,0.018634,0,0.089109,0,0,0,0,0,0,0,0.016287,0,0.022727,0,0,0,0,0,0,0,0,0.10345,0,0.035714,0.017751,0,0.015873,0.02381,0,0,0,0.1659,0.036697,0.025862,0,0,0,0,0,0,0.04,0.034483,0.17647,0,0.04,0,0,0,0,0,0,0,0,0.082192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516,0.06,0.026316,0.02381,0,0,0,0.068493,0.018405,0.023256,0.023256,0.018405,0.021978,0.04,0.026316,0.017857,0.019608,0.023256,0.053763,0,0.02381,0,0,0,0,0.10345,0,0.068182,0,0,0,0,0.053763,0.024691,0.019608,0.024691,0.018987,0.018987,0.024691,0.035294,0.018987,0.024691,0.018987,0,0,0,0,0,0.016949,0.032967,0.060606,0,0,0.02381,0,0,0.21111,0.02459,0,0,0,0,0,0.016026,0,0,0,0,0.048649,0,0,0,0,0,0.016575,0.015873,0.025,0.026316,0,0.04,0,0,0.068493,0.018634,0,0,0,0,0,0,0,0,0.022727,0,0.24107,0,0,0.27273,0,0,0,0,0,0,0,0,0,0.094737,0.016077,0.24545,0,0.065934,0,0.18045,0,0,0,0.04451,0,0,0,0.052632,0.018634,0.066667,0,0,0,0,0,0,0,0,0.17647,0,0,0,0,0,0,0,0.24771,0,0,0,0.073684,0.28421,0,0.066667,0,0,0,0,0,0,0,0,0.023622,0.069869
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075949,0,0,0,0,0,0,0.056604,0,0,0.10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21176,0,0,0.084211,0,0,0,0,0,0,0.12329,0,0,0,0,0.067568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15707,0,0,0,0,0.043478,0,0.082192,0,0,0,0.11268,0,0,0,0,0,0,0.047887,0,0,0,0,0,0,0,0,0,0,0.082192,0,0,0,0,0,0,0.11268,0,0,0,0.18182,0,0,0,0,0,0,0,0.11268,0,0,0,0,0,0.11268,0,0.056818,0.055215,0,0,0,0,0,0,0,0.057692,0,0,0,0,0,0,0.33803,0,0.082192,0,0,0,0.11268,0,0.065789,0.093023,0,0,0,0.11268,0.090909,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081081,0,0,0,0,0,0,0.058824,0,0.031496,0.052326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082192,0,0,0,0.055215,0,0,0,0,0,0,0,0.056818,0,0,0,0.068966,0,0.03,0.070588,0,0,0,0,0,0,0.082192,0,0,0,0,0.24658,0.10588,0,0,0,0,0.070588,0,0,0,0,0,0,0,0.12329,0,0,0,0,0.05814,0,0,0,0,0.18987,0.18987,0.077922,0.05814,0,0.074074,0.055556,0,0.18072,0,0,0,0,0.065789,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081081,0,0
0,0,0,0,0,0,1,0,0.17143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037267,0,0.24719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62162,0.14706,0,0.025907,0,0,0,0,0,0,0,0,0.029703,0,0,0.2973,0.2,0,0,0,0,0,0,0,0.2973,0,0,0,0.095833,0,0,0,0,0,0.046512,0,0,0,0.024876,0,0.18269,0.35088,0.42105,0,0,0.099579,0,0,0,0,0,0,0,0,0,0,0,0,0.041237,0.044944,0.036364,0,0,0,0,0,0,0,0,0,0.34483,0,0,0,0,0,0,0,0,0,0,0,0,0.051948,0,0,0.12849,0,0,0,0,0,0,0,0,0,0,0.098712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073684,0,0,0,0,0,0,0,0,0,0,0,0,0.17127,0,0,0,0,0,0.030612,0.22222,0.071429,0,0,0.1133,0,0,0.049383,0.2963,0.027624,0.030303,0.066667,0,0,0,0,0.033113,0,0,0,0,0,0.036364,0,0,0,0,0,0,0.093685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30435,0,0,0,0,0,0,0.083333,0,0,0,0.1055,0,0,0.28571,0.098734,0,0,0,0,0,0,0,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0.13043,0,0,0.051948,0,0.18519,0,0,0,0,0,0,0,0,0.22642,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0.23077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17647,0.11688,0.13846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070755,0,0.14371,0,0,0,0,0,0,0,0,0,0.13333,0.24476,0.25926,0,0,0.099834,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1326,0.11392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087805,0,0,0,0,0,0,0,0,0,0,0,0.15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088743,0.053333,0,0,0,0,0,0,0,0,0.18182,0.14063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.17143,0.23077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030769,0,0.11321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091837,0,0.091837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13187,0.11765,0,0.066079,0.090909,0.055556,0.0625,0,0,0,0,0,0.025424,0,0,0.13187,0.18557,0,0,0,0,0,0,0,0.13187,0,0,0,0.087591,0,0.078603,0,0,0,0.1165,0,0,0,0.021277,0,0.29752,0.3561,0.42857,0,0,0.10247,0,0,0,0,0,0,0,0.047244,0,0,0,0,0.10526,0.037736,0.030151,0,0,0,0,0,0,0,0,0,0.13534,0.098901,0.074074,0.054545,0,0,0,0,0,0,0,0,0,0.042553,0,0,0.070423,0,0,0,0,0,0,0,0,0,0,0.10112,0,0,0,0,0,0,0,0,0,0,0,0.082569,0,0,0,0,0,0,0,0,0,0,0,0,0.080357,0,0,0,0,0,0,0,0,0,0,0,0,0.2093,0,0,0,0,0,0.026087,0.20225,0.078261,0,0.14563,0.063291,0,0,0.040816,0.208,0.069767,0.075377,0.13084,0,0,0,0,0.027027,0,0,0,0,0,0.090452,0,0,0,0,0,0,0.09282,0.028302,0,0,0,0,0,0,0,0,0.092784,0.063158,0,0,0,0,0,0,0.22018,0,0,0,0,0,0,0.20225,0,0,0,0.059524,0,0,0.25743,0.058315,0,0,0,0,0,0,0,0,0,0,0,0,0.063158,0,0,0,0,0,0,0,0.27523,0,0,0.042553,0,0.091837,0,0,0,0,0,0,0,0,0.14634,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16304,0,0,0,0,0,0,0,0.3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069767,0.072464,0.072464,0.069767,0.2027,0,0,0.20149,0,0.072464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078947,0.070313,0,0.070313,0.068548,0.068548,0.070313,0.073529,0.068548,0.070313,0.068548,0.11765,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.14286,0,0,0,0,0,0.067623,0.31034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22689,0,0.060759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31034,0.25714,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0.14545,0
