0	75	75	0
0	140	140	0
4	150	150	0
1	154	154	0
2	155	154	0
4	154	155	0
1	155	155	0
1	6	6	1
3	11	11	1
3	12	11	1
1	11	12	1
1	12	12	1
1	13	13	1
4	32	13	1
3	22	22	1
1	25	25	1
4	13	32	1
4	32	32	1
3	52	52	1
0	53	52	1
3	52	53	1
0	53	53	1
3	69	69	1
1	80	80	1
0	81	81	1
2	82	81	1
1	81	82	1
1	82	82	1
2	125	125	1
1	128	128	1
3	140	140	1
1	141	141	1
1	205	205	1
2	311	311	1
2	340	340	1
1	63	63	2
1	65	65	2
4	69	69	2
2	80	80	2
4	83	83	2
0	84	83	2
1	83	84	2
4	84	84	2
2	92	92	2
1	93	93	2
2	109	109	2
4	128	128	2
2	149	149	2
1	159	159	2
0	192	192	2
3	246	246	2
2	64	64	3
4	119	64	3
4	64	119	3
4	119	119	3
0	13	13	4
4	349	13	4
0	49	49	4
1	65	65	4
4	106	106	4
1	118	118	4
3	129	129	4
0	133	133	4
0	182	182	4
0	215	215	4
4	233	233	4
4	246	246	4
2	13	349	4
1	349	349	4
3	20	20	5
4	21	20	5
0	20	21	5
1	21	21	5
3	33	33	5
1	34	33	5
2	33	34	5
0	34	34	5
4	138	138	5
0	217	217	5
2	3	3	6
0	5	3	6
0	9	3	6
2	348	3	6
2	3	5	6
0	5	5	6
0	9	5	6
2	348	5	6
4	3	9	6
2	5	9	6
4	9	9	6
1	348	9	6
1	13	13	6
2	23	13	6
4	33	13	6
0	34	13	6
1	14	14	6
0	16	16	6
4	17	16	6
3	22	16	6
0	16	17	6
4	17	17	6
4	22	17	6
3	21	21	6
0	85	21	6
0	98	21	6
3	126	21	6
1	341	21	6
3	16	22	6
4	17	22	6
1	22	22	6
2	13	23	6
2	23	23	6
4	33	23	6
4	34	23	6
2	26	26	6
4	27	26	6
1	28	26	6
1	26	27	6
3	27	27	6
0	28	27	6
3	26	28	6
2	27	28	6
1	28	28	6
1	13	33	6
4	23	33	6
4	33	33	6
0	34	33	6
1	13	34	6
3	23	34	6
4	33	34	6
3	34	34	6
1	39	39	6
4	40	39	6
3	39	40	6
1	40	40	6
0	51	51	6
4	132	51	6
2	58	58	6
0	59	59	6
3	62	62	6
2	65	65	6
3	66	66	6
4	67	67	6
1	69	69	6
4	72	72	6
3	73	72	6
3	72	73	6
4	73	73	6
0	77	77	6
2	78	77	6
3	77	78	6
3	78	78	6
0	80	80	6
3	81	81	6
3	82	81	6
0	84	81	6
1	106	81	6
4	81	82	6
1	82	82	6
1	84	82	6
0	106	82	6
0	81	84	6
3	82	84	6
1	84	84	6
0	106	84	6
3	21	85	6
0	85	85	6
3	98	85	6
4	126	85	6
1	341	85	6
2	90	90	6
1	95	95	6
0	97	97	6
3	276	97	6
2	21	98	6
1	85	98	6
1	98	98	6
0	126	98	6
1	341	98	6
4	101	101	6
3	104	104	6
3	81	106	6
0	82	106	6
0	84	106	6
2	106	106	6
1	117	117	6
2	119	117	6
0	117	119	6
2	119	119	6
0	21	126	6
2	85	126	6
2	98	126	6
3	126	126	6
0	341	126	6
4	128	128	6
0	51	132	6
0	132	132	6
1	139	139	6
2	146	146	6
0	147	146	6
4	148	146	6
3	146	147	6
4	147	147	6
3	148	147	6
2	146	148	6
4	147	148	6
4	148	148	6
4	149	149	6
1	152	152	6
1	154	154	6
2	155	154	6
0	156	154	6
0	157	154	6
3	154	155	6
1	155	155	6
0	156	155	6
2	157	155	6
2	154	156	6
1	155	156	6
2	156	156	6
4	157	156	6
3	154	157	6
2	155	157	6
2	156	157	6
0	157	157	6
0	158	158	6
0	168	168	6
1	178	178	6
1	181	181	6
1	185	185	6
2	189	189	6
4	191	191	6
3	193	191	6
4	191	193	6
4	193	193	6
4	205	205	6
0	216	216	6
0	233	233	6
3	254	254	6
0	97	276	6
3	276	276	6
4	280	280	6
4	300	300	6
3	322	322	6
0	326	326	6
4	333	333	6
1	335	335	6
3	336	335	6
2	337	335	6
4	335	336	6
0	336	336	6
0	337	336	6
3	335	337	6
1	336	337	6
0	337	337	6
4	21	341	6
2	85	341	6
1	98	341	6
0	126	341	6
2	341	341	6
3	342	342	6
4	3	348	6
1	5	348	6
0	9	348	6
3	348	348	6
2	185	185	7
3	3	3	8
4	5	3	8
0	9	3	8
1	10	3	8
3	3	5	8
2	5	5	8
2	9	5	8
2	10	5	8
0	3	9	8
3	5	9	8
3	9	9	8
4	10	9	8
2	3	10	8
3	5	10	8
4	9	10	8
1	10	10	8
1	21	21	8
2	341	21	8
3	49	49	8
2	50	49	8
4	49	50	8
0	50	50	8
1	51	51	8
1	58	58	8
2	64	64	8
0	117	64	8
0	67	67	8
4	69	69	8
4	70	69	8
4	69	70	8
4	70	70	8
2	72	72	8
3	73	72	8
4	72	73	8
2	73	73	8
1	80	80	8
0	81	81	8
1	82	81	8
0	81	82	8
3	82	82	8
4	92	92	8
1	93	93	8
2	95	95	8
3	64	117	8
2	117	117	8
3	131	131	8
2	137	137	8
4	138	138	8
3	140	140	8
0	142	142	8
0	148	148	8
4	150	150	8
4	151	151	8
4	163	163	8
0	184	184	8
3	189	189	8
1	191	191	8
3	222	222	8
0	247	247	8
3	276	276	8
4	298	298	8
3	21	341	8
2	341	341	8
1	347	347	8
1	67	67	9
4	148	148	9
3	191	191	9
0	64	64	10
3	117	64	10
0	118	64	10
4	119	64	10
0	223	64	10
3	68	68	10
0	115	115	10
0	64	117	10
4	117	117	10
0	118	117	10
2	119	117	10
1	223	117	10
0	64	118	10
0	117	118	10
2	118	118	10
0	119	118	10
1	223	118	10
1	64	119	10
3	117	119	10
3	118	119	10
0	119	119	10
1	223	119	10
0	128	128	10
0	196	196	10
4	64	223	10
1	117	223	10
3	118	223	10
3	119	223	10
2	223	223	10
2	328	328	10
1	51	51	11
0	115	115	12
3	126	126	12
2	66	66	13
4	68	68	13
1	106	106	13
4	137	137	13
0	211	211	13
2	35	35	14
0	68	68	14
3	69	69	14
4	80	80	14
1	81	81	14
3	101	101	14
3	123	123	14
0	128	128	14
4	140	140	14
3	162	162	14
4	348	348	14
3	11	11	15
1	12	11	15
3	11	12	15
4	12	12	15
3	52	52	15
4	53	52	15
1	52	53	15
2	53	53	15
2	128	128	15
4	154	154	15
3	155	154	15
2	156	154	15
4	157	154	15
1	154	155	15
2	155	155	15
0	156	155	15
1	157	155	15
3	154	156	15
2	155	156	15
3	156	156	15
0	157	156	15
1	154	157	15
0	155	157	15
1	156	157	15
1	157	157	15
4	162	162	15
2	163	162	15
0	164	162	15
4	165	162	15
3	166	162	15
1	167	162	15
2	162	163	15
4	163	163	15
2	164	163	15
1	165	163	15
0	166	163	15
2	167	163	15
0	162	164	15
3	163	164	15
3	164	164	15
3	165	164	15
4	166	164	15
4	167	164	15
0	162	165	15
0	163	165	15
0	164	165	15
2	165	165	15
0	166	165	15
2	167	165	15
4	162	166	15
0	163	166	15
2	164	166	15
1	165	166	15
4	166	166	15
4	167	166	15
0	162	167	15
3	163	167	15
4	164	167	15
1	165	167	15
4	166	167	15
4	167	167	15
2	35	35	16
1	45	45	16
4	63	63	16
4	65	65	16
0	92	92	16
4	128	128	16
0	137	137	16
3	168	168	16
4	340	340	16
1	63	63	17
1	69	69	17
2	80	80	17
4	81	81	17
2	133	133	17
3	25	25	18
1	70	70	18
0	87	87	18
2	150	150	18
3	193	193	18
0	204	204	18
4	250	250	18
1	251	250	18
4	252	250	18
3	257	250	18
1	258	250	18
4	250	251	18
1	251	251	18
3	252	251	18
1	257	251	18
3	258	251	18
3	250	252	18
0	251	252	18
1	252	252	18
0	257	252	18
0	258	252	18
3	250	257	18
4	251	257	18
2	252	257	18
0	257	257	18
3	258	257	18
0	250	258	18
3	251	258	18
3	252	258	18
2	257	258	18
4	258	258	18
2	0	0	19
4	1	0	19
0	2	0	19
0	3	0	19
4	4	0	19
3	5	0	19
0	6	0	19
1	7	0	19
0	8	0	19
0	9	0	19
1	10	0	19
2	0	1	19
1	1	1	19
4	2	1	19
3	3	1	19
3	4	1	19
1	5	1	19
2	6	1	19
1	7	1	19
2	8	1	19
1	9	1	19
0	10	1	19
0	0	2	19
4	1	2	19
3	2	2	19
3	3	2	19
1	4	2	19
0	5	2	19
4	6	2	19
3	7	2	19
0	8	2	19
2	9	2	19
4	10	2	19
1	0	3	19
4	1	3	19
0	2	3	19
2	3	3	19
1	4	3	19
4	5	3	19
0	6	3	19
3	7	3	19
3	8	3	19
1	9	3	19
3	10	3	19
4	0	4	19
1	1	4	19
0	2	4	19
1	3	4	19
0	4	4	19
3	5	4	19
4	6	4	19
