1	75	75	0
2	140	140	0
2	150	150	0
4	154	154	0
3	155	154	0
2	154	155	0
1	155	155	0
0	6	6	1
4	11	11	1
4	12	11	1
3	11	12	1
1	12	12	1
2	13	13	1
3	32	13	1
2	22	22	1
1	25	25	1
0	13	32	1
3	32	32	1
4	52	52	1
0	53	52	1
2	52	53	1
0	53	53	1
4	69	69	1
1	80	80	1
0	81	81	1
2	82	81	1
0	81	82	1
1	82	82	1
2	125	125	1
3	128	128	1
4	140	140	1
4	141	141	1
2	205	205	1
1	311	311	1
4	340	340	1
0	63	63	2
4	65	65	2
2	69	69	2
3	80	80	2
0	83	83	2
1	84	83	2
4	83	84	2
0	84	84	2
4	92	92	2
1	93	93	2
1	109	109	2
3	128	128	2
2	149	149	2
4	159	159	2
3	192	192	2
0	246	246	2
2	64	64	3
3	119	64	3
1	64	119	3
3	119	119	3
0	13	13	4
1	349	13	4
2	49	49	4
2	65	65	4
3	106	106	4
0	118	118	4
4	129	129	4
2	133	133	4
0	182	182	4
4	215	215	4
0	233	233	4
4	246	246	4
3	13	349	4
2	349	349	4
3	20	20	5
4	21	20	5
4	20	21	5
3	21	21	5
4	33	33	5
4	34	33	5
2	33	34	5
2	34	34	5
4	138	138	5
3	217	217	5
4	3	3	6
2	5	3	6
4	9	3	6
0	348	3	6
0	3	5	6
0	5	5	6
0	9	5	6
3	348	5	6
1	3	9	6
4	5	9	6
0	9	9	6
4	348	9	6
0	13	13	6
4	23	13	6
2	33	13	6
0	34	13	6
1	14	14	6
0	16	16	6
4	17	16	6
3	22	16	6
4	16	17	6
3	17	17	6
3	22	17	6
3	21	21	6
3	85	21	6
2	98	21	6
0	126	21	6
1	341	21	6
4	16	22	6
3	17	22	6
0	22	22	6
4	13	23	6
1	23	23	6
0	33	23	6
1	34	23	6
0	26	26	6
3	27	26	6
3	28	26	6
2	26	27	6
0	27	27	6
4	28	27	6
1	26	28	6
4	27	28	6
1	28	28	6
4	13	33	6
2	23	33	6
1	33	33	6
2	34	33	6
2	13	34	6
1	23	34	6
3	33	34	6
2	34	34	6
2	39	39	6
4	40	39	6
1	39	40	6
1	40	40	6
4	51	51	6
2	132	51	6
0	58	58	6
3	59	59	6
0	62	62	6
1	65	65	6
0	66	66	6
2	67	67	6
0	69	69	6
0	72	72	6
4	73	72	6
1	72	73	6
3	73	73	6
3	77	77	6
4	78	77	6
0	77	78	6
0	78	78	6
4	80	80	6
0	81	81	6
2	82	81	6
2	84	81	6
3	106	81	6
0	81	82	6
2	82	82	6
2	84	82	6
0	106	82	6
0	81	84	6
2	82	84	6
0	84	84	6
0	106	84	6
1	21	85	6
3	85	85	6
1	98	85	6
0	126	85	6
4	341	85	6
4	90	90	6
0	95	95	6
4	97	97	6
2	276	97	6
0	21	98	6
1	85	98	6
3	98	98	6
0	126	98	6
3	341	98	6
1	101	101	6
1	104	104	6
2	81	106	6
1	82	106	6
0	84	106	6
0	106	106	6
3	117	117	6
0	119	117	6
3	117	119	6
0	119	119	6
3	21	126	6
0	85	126	6
4	98	126	6
0	126	126	6
1	341	126	6
2	128	128	6
4	51	132	6
3	132	132	6
3	139	139	6
2	146	146	6
1	147	146	6
1	148	146	6
2	146	147	6
3	147	147	6
3	148	147	6
2	146	148	6
1	147	148	6
2	148	148	6
4	149	149	6
4	152	152	6
3	154	154	6
2	155	154	6
4	156	154	6
1	157	154	6
2	154	155	6
3	155	155	6
3	156	155	6
0	157	155	6
0	154	156	6
3	155	156	6
3	156	156	6
2	157	156	6
1	154	157	6
3	155	157	6
3	156	157	6
4	157	157	6
4	158	158	6
4	168	168	6
4	178	178	6
3	181	181	6
3	185	185	6
4	189	189	6
0	191	191	6
2	193	191	6
3	191	193	6
0	193	193	6
2	205	205	6
3	216	216	6
3	233	233	6
0	254	254	6
1	97	276	6
0	276	276	6
2	280	280	6
2	300	300	6
0	322	322	6
2	326	326	6
1	333	333	6
4	335	335	6
0	336	335	6
2	337	335	6
3	335	336	6
4	336	336	6
0	337	336	6
2	335	337	6
0	336	337	6
0	337	337	6
1	21	341	6
4	85	341	6
4	98	341	6
2	126	341	6
0	341	341	6
1	342	342	6
0	3	348	6
2	5	348	6
3	9	348	6
1	348	348	6
0	185	185	7
1	3	3	8
1	5	3	8
4	9	3	8
0	10	3	8
4	3	5	8
2	5	5	8
1	9	5	8
1	10	5	8
0	3	9	8
1	5	9	8
1	9	9	8
2	10	9	8
3	3	10	8
0	5	10	8
2	9	10	8
1	10	10	8
4	21	21	8
0	341	21	8
2	49	49	8
4	50	49	8
0	49	50	8
4	50	50	8
4	51	51	8
2	58	58	8
4	64	64	8
1	117	64	8
4	67	67	8
0	69	69	8
3	70	69	8
4	69	70	8
2	70	70	8
4	72	72	8
1	73	72	8
0	72	73	8
1	73	73	8
4	80	80	8
4	81	81	8
1	82	81	8
2	81	82	8
4	82	82	8
0	92	92	8
2	93	93	8
3	95	95	8
2	64	117	8
4	117	117	8
4	131	131	8
0	137	137	8
3	138	138	8
0	140	140	8
2	142	142	8
2	148	148	8
3	150	150	8
2	151	151	8
4	163	163	8
4	184	184	8
3	189	189	8
3	191	191	8
0	222	222	8
4	247	247	8
3	276	276	8
0	298	298	8
1	21	341	8
1	341	341	8
1	347	347	8
4	67	67	9
2	148	148	9
3	191	191	9
1	64	64	10
0	117	64	10
2	118	64	10
3	119	64	10
4	223	64	10
0	68	68	10
2	115	115	10
3	64	117	10
3	117	117	10
1	118	117	10
4	119	117	10
2	223	117	10
4	64	118	10
1	117	118	10
2	118	118	10
4	119	118	10
0	223	118	10
1	64	119	10
2	117	119	10
3	118	119	10
2	119	119	10
1	223	119	10
3	128	128	10
2	196	196	10
0	64	223	10
4	117	223	10
2	118	223	10
1	119	223	10
4	223	223	10
3	328	328	10
2	51	51	11
1	115	115	12
0	126	126	12
4	66	66	13
4	68	68	13
4	106	106	13
4	137	137	13
2	211	211	13
4	35	35	14
2	68	68	14
4	69	69	14
3	80	80	14
3	81	81	14
4	101	101	14
1	123	123	14
0	128	128	14
