4	105	0	13	33	30.6799944126
2	210	0	2	22	33.5929258791
4	217	0	2	29	33.3532583969
3	224	0	2	35	70.1581688167
3	267	0	20	4	41.0691417805
2	390	0	24	0	32.336231656
3	408	0	24	25	41.3012141448
4	436	0	25	15	43.3548506205
1	444	0	25	22	58.849645744
4	452	0	25	3	49.9189725902
3	462	0	25	4	58.1187865941
1	534	0	29	33	46.9965795657
1	551	0	3	13	55.291299337
0	573	0	3	33	106.0071923778
2	749	0	4	16	52.4851897233
3	780	0	7	0	31.1256441825
1	781	0	7	1	50.6036602621
3	794	0	7	21	42.7350514418
2	797	0	7	24	57.0331471062
0	798	0	7	25	33.9082835151
0	805	0	7	31	30.4446308353
2	944	1	11	16	52.032564069
2	1008	1	12	4	88.9031387313
4	1029	1	13	22	31.7176288695
0	1033	1	13	26	33.8314776801
1	1035	1	13	28	30.3418934313
1	1139	1	16	16	47.3166670185
4	1316	1	2	35	60.3169406573
3	1327	1	20	1	41.6671529657
2	1330	1	20	12	32.4026358437
3	1359	1	20	4	44.5818270189
2	1370	1	21	13	34.6484176412
0	1380	1	21	22	37.1994988876
1	1462	1	23	26	32.2219277488
4	1486	1	24	12	41.5995104719
2	1490	1	24	16	75.5280528049
3	1518	1	24	7	30.331804913
2	1721	1	3	13	78.7040828052
1	1724	1	3	16	42.0061506475
4	1743	1	3	33	117.0012792555
4	1745	1	3	35	32.0676655628
4	1749	1	3	4	48.3199690961
1	1755	1	30	0	37.1975524441
4	1770	1	30	22	33.429001635
0	1772	1	30	24	33.0138277611
2	1773	1	30	25	31.1667043213
0	1774	1	30	26	30.5324902581
3	1782	1	30	33	39.8323117461
4	1788	1	30	4	41.8226136291
3	1791	1	30	7	30.1497796443
0	1794	1	31	0	36.1961652133
0	1872	1	33	0	41.188121854
4	1873	1	33	1	54.4181609422
4	1877	1	33	13	37.166904163
2	1879	1	33	15	42.3109965727
3	1880	1	33	16	52.3929427626
4	1884	1	33	2	30.2991600315
3	1887	1	33	22	64.5057037133
3	1889	1	33	24	31.1801830313
1	1890	1	33	25	43.0635204905
1	1997	1	36	16	53.0552674655
1	2033	1	37	13	49.3369353545
2	2036	1	37	16	55.1936982448
0	2121	1	5	22	39.4669400797
0	2125	1	5	26	30.1128108957
4	2185	1	7	1	40.2848103218
2	2192	1	7	16	95.9649010329
2	2201	1	7	24	56.5490333696
1	2220	1	7	7	38.9784832236
4	2267	1	9	13	44.9301773284
4	2366	10	11	32	31.142498049
2	2483	10	16	32	35.1944598953
2	2484	10	16	33	42.3755567971
4	2513	10	2	24	33.9244589031
0	2525	10	2	35	51.6970804398
4	2548	10	20	20	34.7462244564
1	2562	10	20	33	35.6770751348
4	2605	10	21	37	44.0606104353
2	2608	10	21	5	32.3693342031
1	2693	10	24	10	30.4609899553
0	2696	10	24	13	32.0819496769
0	2700	10	24	17	41.1866230228
