3	0	0	1	0	7.6935301658
4	1	0	1	1	7.7780530601
1	2	0	1	10	-3.7013547459
1	3	0	1	11	10.1734339084
2	4	0	1	12	2.1570044282
4	5	0	1	13	1.6326315853
2	6	0	1	14	-8.9792139458
4	7	0	1	15	6.8992599953
4	8	0	1	16	-1.7930738645
3	9	0	1	17	-5.9963702965
2	10	0	1	18	7.8902568144
2	11	0	1	19	-5.0426523057
4	12	0	1	2	-1.1985054379
2	13	0	1	20	-6.6119479166
4	14	0	1	21	3.6988348484
3	15	0	1	22	3.9321484531
2	16	0	1	23	-10.0688476137
4	17	0	1	24	17.637032868
2	18	0	1	25	5.6864884514
4	19	0	1	26	-2.6775877856
0	20	0	1	27	-2.1732219296
1	21	0	1	28	-36.4592295758
1	22	0	1	29	-0.0864245794
2	23	0	1	3	2.5956844375
0	24	0	1	30	5.0771773842
0	25	0	1	31	0.1081077187
2	26	0	1	32	-14.5231086273
1	27	0	1	33	17.4857954498
1	28	0	1	34	-1.5839637825
4	29	0	1	35	12.1947974084
4	30	0	1	36	6.5772638315
4	31	0	1	37	1.0961027615
3	32	0	1	38	-8.6753170435
4	33	0	1	4	-5.1399712212
3	34	0	1	5	4.1759364346
0	35	0	1	6	1.9351271188
4	36	0	1	7	-5.0898528562
2	37	0	1	8	1.4986504517
3	38	0	1	9	9.4632808694
4	39	0	11	0	9.6942857549
1	40	0	11	1	16.5693311017
4	41	0	11	10	9.5594532711
1	42	0	11	11	11.3374716212
0	43	0	11	12	-3.0152734579
0	44	0	11	13	-6.9843951948
2	45	0	11	14	12.4173316831
2	46	0	11	15	16.1498978974
1	47	0	11	16	-45.8937606585
1	48	0	11	17	0.9247862496
1	49	0	11	18	24.4549768299
0	50	0	11	19	6.3734101396
3	51	0	11	2	13.9643924282
1	52	0	11	20	17.2248469758
4	53	0	11	21	7.2357581991
4	54	0	11	22	28.1444385648
0	55	0	11	23	-11.0400458463
4	56	0	11	24	29.2012558541
2	57	0	11	25	11.2232059078
4	58	0	11	26	20.9875725757
2	59	0	11	27	17.0048417484
4	60	0	11	28	13.9548838605
1	61	0	11	29	21.2894247643
3	62	0	11	3	18.4292581557
2	63	0	11	30	16.2106176273
1	64	0	11	31	0.4948904511
2	65	0	11	32	17.2993876184
4	66	0	11	33	-3.0497103681
2	67	0	11	34	17.9689860115
